chr1	87	3	195154279	1.53725e-08
chr1	88	2	195154279	1.02483e-08
chr1	89	9	195154279	4.61174e-08
chr1	90	4	195154279	2.04966e-08
chr1	91	15	195154279	7.68623e-08
chr1	92	4	195154279	2.04966e-08
chr1	93	7	195154279	3.58691e-08
chr1	94	14	195154279	7.17381e-08
chr1	95	5	195154279	2.56208e-08
chr1	96	4	195154279	2.04966e-08
chr1	97	4	195154279	2.04966e-08
chr1	98	7	195154279	3.58691e-08
chr1	99	2	195154279	1.02483e-08
chr1	100	3	195154279	1.53725e-08
chr1	101	4	195154279	2.04966e-08
chr1	102	7	195154279	3.58691e-08
chr1	103	3	195154279	1.53725e-08
chr1	104	7	195154279	3.58691e-08
chr1	105	3	195154279	1.53725e-08
chr1	106	3	195154279	1.53725e-08
chr1	107	18	195154279	9.22347e-08
chr1	108	1	195154279	5.12415e-09
chr1	109	1	195154279	5.12415e-09
chr1	111	2	195154279	1.02483e-08
chr1	113	3	195154279	1.53725e-08
chr1	116	2	195154279	1.02483e-08
chr1	118	1	195154279	5.12415e-09
chr1	120	1	195154279	5.12415e-09
chr1	121	1	195154279	5.12415e-09
chr1	122	1	195154279	5.12415e-09
chr1	123	1	195154279	5.12415e-09
chr1	124	1	195154279	5.12415e-09
chr1	126	1	195154279	5.12415e-09
chr1	128	2	195154279	1.02483e-08
chr1	131	1	195154279	5.12415e-09
chr1	132	1	195154279	5.12415e-09
chr1	134	2	195154279	1.02483e-08
chr1	138	1	195154279	5.12415e-09
chr1	140	2	195154279	1.02483e-08
chr1	141	1	195154279	5.12415e-09
chr1	143	1	195154279	5.12415e-09
chr1	144	1	195154279	5.12415e-09
chr1	145	1	195154279	5.12415e-09
chr1	147	1	195154279	5.12415e-09
chr1	148	1	195154279	5.12415e-09
chr1	153	3	195154279	1.53725e-08
chr1	155	2	195154279	1.02483e-08
chr1	159	1	195154279	5.12415e-09
chr1	160	1	195154279	5.12415e-09
chr1	163	1	195154279	5.12415e-09
chr1	166	1	195154279	5.12415e-09
chr1	168	1	195154279	5.12415e-09
chr1	170	1	195154279	5.12415e-09
chr1	171	1	195154279	5.12415e-09
chr1	175	1	195154279	5.12415e-09
chr1	177	1	195154279	5.12415e-09
chr1	178	1	195154279	5.12415e-09
chr1	179	1	195154279	5.12415e-09
chr1	185	1	195154279	5.12415e-09
chr1	186	1	195154279	5.12415e-09
chr1	191	2	195154279	1.02483e-08
chr1	193	1	195154279	5.12415e-09
chr1	195	2	195154279	1.02483e-08
chr1	200	1	195154279	5.12415e-09
chr1	202	1	195154279	5.12415e-09
chr1	203	2	195154279	1.02483e-08
chr1	208	2	195154279	1.02483e-08
chr1	211	1	195154279	5.12415e-09
chr1	213	2	195154279	1.02483e-08
chr1	215	1	195154279	5.12415e-09
chr1	218	2	195154279	1.02483e-08
chr1	221	1	195154279	5.12415e-09
chr1	222	1	195154279	5.12415e-09
chr1	223	1	195154279	5.12415e-09
chr1	225	1	195154279	5.12415e-09
chr1	227	1	195154279	5.12415e-09
chr1	230	1	195154279	5.12415e-09
chr1	233	1	195154279	5.12415e-09
chr1	236	2	195154279	1.02483e-08
chr1	237	1	195154279	5.12415e-09
chr1	240	1	195154279	5.12415e-09
chr1	241	1	195154279	5.12415e-09
chr1	243	1	195154279	5.12415e-09
chr1	246	1	195154279	5.12415e-09
chr1	248	1	195154279	5.12415e-09
chr1	251	1	195154279	5.12415e-09
chr1	252	1	195154279	5.12415e-09
chr1	255	1	195154279	5.12415e-09
chr1	257	1	195154279	5.12415e-09
chr1	258	1	195154279	5.12415e-09
chr1	262	1	195154279	5.12415e-09
chr1	264	1	195154279	5.12415e-09
chr1	265	2	195154279	1.02483e-08
chr1	267	1	195154279	5.12415e-09
chr1	270	1	195154279	5.12415e-09
chr1	271	1	195154279	5.12415e-09
chr1	272	1	195154279	5.12415e-09
chr1	277	2	195154279	1.02483e-08
chr1	282	1	195154279	5.12415e-09
chr1	284	1	195154279	5.12415e-09
chr1	288	2	195154279	1.02483e-08
chr1	291	1	195154279	5.12415e-09
chr1	292	1	195154279	5.12415e-09
chr1	294	2	195154279	1.02483e-08
chr1	295	1	195154279	5.12415e-09
chr1	296	1	195154279	5.12415e-09
chr1	301	3	195154279	1.53725e-08
chr1	302	1	195154279	5.12415e-09
chr1	303	2	195154279	1.02483e-08
chr1	304	2	195154279	1.02483e-08
chr1	305	2	195154279	1.02483e-08
chr1	308	1	195154279	5.12415e-09
chr1	309	1	195154279	5.12415e-09
chr1	310	2	195154279	1.02483e-08
chr1	312	2	195154279	1.02483e-08
chr1	313	1	195154279	5.12415e-09
chr1	314	1	195154279	5.12415e-09
chr1	316	2	195154279	1.02483e-08
chr1	317	1	195154279	5.12415e-09
chr1	318	1	195154279	5.12415e-09
chr1	319	1	195154279	5.12415e-09
chr1	320	1	195154279	5.12415e-09
chr1	321	4	195154279	2.04966e-08
chr1	322	2	195154279	1.02483e-08
chr1	324	1	195154279	5.12415e-09
chr1	325	4	195154279	2.04966e-08
chr1	326	1	195154279	5.12415e-09
chr1	327	1	195154279	5.12415e-09
chr1	328	1	195154279	5.12415e-09
chr1	329	2	195154279	1.02483e-08
chr1	330	1	195154279	5.12415e-09
chr1	331	2	195154279	1.02483e-08
chr1	333	1	195154279	5.12415e-09
chr1	334	1	195154279	5.12415e-09
chr1	335	1	195154279	5.12415e-09
chr1	338	4	195154279	2.04966e-08
chr1	339	1	195154279	5.12415e-09
chr1	344	2	195154279	1.02483e-08
chr1	345	3	195154279	1.53725e-08
chr1	347	2	195154279	1.02483e-08
chr1	348	2	195154279	1.02483e-08
chr1	349	5	195154279	2.56208e-08
chr1	350	1	195154279	5.12415e-09
chr1	351	1	195154279	5.12415e-09
chr1	354	1	195154279	5.12415e-09
chr1	355	1	195154279	5.12415e-09
chr1	356	1	195154279	5.12415e-09
chr1	359	3	195154279	1.53725e-08
chr1	361	2	195154279	1.02483e-08
chr1	362	1	195154279	5.12415e-09
chr1	364	2	195154279	1.02483e-08
chr1	365	2	195154279	1.02483e-08
chr1	367	1	195154279	5.12415e-09
chr1	368	2	195154279	1.02483e-08
chr1	369	1	195154279	5.12415e-09
chr1	370	1	195154279	5.12415e-09
chr1	371	2	195154279	1.02483e-08
chr1	372	2	195154279	1.02483e-08
chr1	375	2	195154279	1.02483e-08
chr1	377	2	195154279	1.02483e-08
chr1	378	1	195154279	5.12415e-09
chr1	379	4	195154279	2.04966e-08
chr1	380	1	195154279	5.12415e-09
chr1	383	2	195154279	1.02483e-08
chr1	384	4	195154279	2.04966e-08
chr1	386	2	195154279	1.02483e-08
chr1	388	1	195154279	5.12415e-09
chr1	389	2	195154279	1.02483e-08
chr1	390	3	195154279	1.53725e-08
chr1	393	1	195154279	5.12415e-09
chr1	395	1	195154279	5.12415e-09
chr1	396	1	195154279	5.12415e-09
chr1	397	3	195154279	1.53725e-08
chr1	398	1	195154279	5.12415e-09
chr1	399	1	195154279	5.12415e-09
chr1	400	2	195154279	1.02483e-08
chr1	401	1	195154279	5.12415e-09
chr1	402	3	195154279	1.53725e-08
chr1	403	2	195154279	1.02483e-08
chr1	404	1	195154279	5.12415e-09
chr1	405	1	195154279	5.12415e-09
chr1	406	1	195154279	5.12415e-09
chr1	407	3	195154279	1.53725e-08
chr1	408	2	195154279	1.02483e-08
chr1	409	1	195154279	5.12415e-09
chr1	410	3	195154279	1.53725e-08
chr1	411	1	195154279	5.12415e-09
chr1	412	1	195154279	5.12415e-09
chr1	413	3	195154279	1.53725e-08
chr1	414	1	195154279	5.12415e-09
chr1	415	1	195154279	5.12415e-09
chr1	417	3	195154279	1.53725e-08
chr1	418	1	195154279	5.12415e-09
chr1	419	2	195154279	1.02483e-08
chr1	420	3	195154279	1.53725e-08
chr1	421	2	195154279	1.02483e-08
chr1	422	3	195154279	1.53725e-08
chr1	423	2	195154279	1.02483e-08
chr1	424	2	195154279	1.02483e-08
chr1	426	1	195154279	5.12415e-09
chr1	428	1	195154279	5.12415e-09
chr1	429	4	195154279	2.04966e-08
chr1	430	2	195154279	1.02483e-08
chr1	432	8	195154279	4.09932e-08
chr1	433	6	195154279	3.07449e-08
chr1	434	1	195154279	5.12415e-09
chr1	435	1	195154279	5.12415e-09
chr1	438	1	195154279	5.12415e-09
chr1	439	2	195154279	1.02483e-08
chr1	440	1	195154279	5.12415e-09
chr1	442	1	195154279	5.12415e-09
chr1	443	1	195154279	5.12415e-09
chr1	444	2	195154279	1.02483e-08
chr1	446	2	195154279	1.02483e-08
chr1	447	1	195154279	5.12415e-09
chr1	448	1	195154279	5.12415e-09
chr1	449	2	195154279	1.02483e-08
chr1	450	1	195154279	5.12415e-09
chr1	451	1	195154279	5.12415e-09
chr1	453	1	195154279	5.12415e-09
chr1	454	1	195154279	5.12415e-09
chr1	455	2	195154279	1.02483e-08
chr1	456	2	195154279	1.02483e-08
chr1	458	1	195154279	5.12415e-09
chr1	459	3	195154279	1.53725e-08
chr1	460	1	195154279	5.12415e-09
chr1	461	1	195154279	5.12415e-09
chr1	462	1	195154279	5.12415e-09
chr1	464	3	195154279	1.53725e-08
chr1	465	1	195154279	5.12415e-09
chr1	466	1	195154279	5.12415e-09
chr1	469	1	195154279	5.12415e-09
chr1	470	2	195154279	1.02483e-08
chr1	471	2	195154279	1.02483e-08
chr1	472	2	195154279	1.02483e-08
chr1	473	3	195154279	1.53725e-08
chr1	474	5	195154279	2.56208e-08
chr1	475	3	195154279	1.53725e-08
chr1	477	1	195154279	5.12415e-09
chr1	478	2	195154279	1.02483e-08
chr1	479	3	195154279	1.53725e-08
chr1	480	2	195154279	1.02483e-08
chr1	482	1	195154279	5.12415e-09
chr1	484	1	195154279	5.12415e-09
chr1	485	2	195154279	1.02483e-08
chr1	486	1	195154279	5.12415e-09
chr1	487	2	195154279	1.02483e-08
chr1	488	1	195154279	5.12415e-09
chr1	490	2	195154279	1.02483e-08
chr1	491	3	195154279	1.53725e-08
chr1	492	2	195154279	1.02483e-08
chr1	493	6	195154279	3.07449e-08
chr1	494	1	195154279	5.12415e-09
chr1	495	4	195154279	2.04966e-08
chr1	497	4	195154279	2.04966e-08
chr1	499	1	195154279	5.12415e-09
chr1	500	2	195154279	1.02483e-08
chr1	502	1	195154279	5.12415e-09
chr1	503	3	195154279	1.53725e-08
chr1	505	2	195154279	1.02483e-08
chr1	506	2	195154279	1.02483e-08
chr1	507	3	195154279	1.53725e-08
chr1	508	1	195154279	5.12415e-09
chr1	509	2	195154279	1.02483e-08
chr1	510	2	195154279	1.02483e-08
chr1	511	2	195154279	1.02483e-08
chr1	512	3	195154279	1.53725e-08
chr1	513	5	195154279	2.56208e-08
chr1	514	1	195154279	5.12415e-09
chr1	515	1	195154279	5.12415e-09
chr1	516	1	195154279	5.12415e-09
chr1	517	6	195154279	3.07449e-08
chr1	518	3	195154279	1.53725e-08
chr1	519	4	195154279	2.04966e-08
chr1	520	2	195154279	1.02483e-08
chr1	521	5	195154279	2.56208e-08
chr1	522	3	195154279	1.53725e-08
chr1	524	3	195154279	1.53725e-08
chr1	525	1	195154279	5.12415e-09
chr1	526	3	195154279	1.53725e-08
chr1	528	4	195154279	2.04966e-08
chr1	529	1	195154279	5.12415e-09
chr1	530	1	195154279	5.12415e-09
chr1	531	2	195154279	1.02483e-08
chr1	532	3	195154279	1.53725e-08
chr1	533	3	195154279	1.53725e-08
chr1	534	5	195154279	2.56208e-08
chr1	535	3	195154279	1.53725e-08
chr1	536	1	195154279	5.12415e-09
chr1	537	3	195154279	1.53725e-08
chr1	538	4	195154279	2.04966e-08
chr1	539	2	195154279	1.02483e-08
chr1	540	4	195154279	2.04966e-08
chr1	541	1	195154279	5.12415e-09
chr1	542	2	195154279	1.02483e-08
chr1	545	2	195154279	1.02483e-08
chr1	546	1	195154279	5.12415e-09
chr1	547	2	195154279	1.02483e-08
chr1	548	1	195154279	5.12415e-09
chr1	550	1	195154279	5.12415e-09
chr1	551	2	195154279	1.02483e-08
chr1	554	2	195154279	1.02483e-08
chr1	555	1	195154279	5.12415e-09
chr1	557	1	195154279	5.12415e-09
chr1	558	4	195154279	2.04966e-08
chr1	559	2	195154279	1.02483e-08
chr1	561	1	195154279	5.12415e-09
chr1	563	2	195154279	1.02483e-08
chr1	565	1	195154279	5.12415e-09
chr1	566	1	195154279	5.12415e-09
chr1	567	4	195154279	2.04966e-08
chr1	568	4	195154279	2.04966e-08
chr1	569	5	195154279	2.56208e-08
chr1	570	1	195154279	5.12415e-09
chr1	572	6	195154279	3.07449e-08
chr1	573	3	195154279	1.53725e-08
chr1	574	1	195154279	5.12415e-09
chr1	577	3	195154279	1.53725e-08
chr1	578	2	195154279	1.02483e-08
chr1	579	2	195154279	1.02483e-08
chr1	581	1	195154279	5.12415e-09
chr1	582	1	195154279	5.12415e-09
chr1	583	2	195154279	1.02483e-08
chr1	584	2	195154279	1.02483e-08
chr1	585	1	195154279	5.12415e-09
chr1	587	4	195154279	2.04966e-08
chr1	588	4	195154279	2.04966e-08
chr1	589	1	195154279	5.12415e-09
chr1	590	1	195154279	5.12415e-09
chr1	591	1	195154279	5.12415e-09
chr1	592	1	195154279	5.12415e-09
chr1	593	3	195154279	1.53725e-08
chr1	594	1	195154279	5.12415e-09
chr1	599	1	195154279	5.12415e-09
chr1	606	1	195154279	5.12415e-09
chr1	608	1	195154279	5.12415e-09
chr1	614	1	195154279	5.12415e-09
chr1	617	1	195154279	5.12415e-09
chr1	619	1	195154279	5.12415e-09
chr1	621	1	195154279	5.12415e-09
chr1	625	1	195154279	5.12415e-09
chr1	628	1	195154279	5.12415e-09
chr1	631	1	195154279	5.12415e-09
chr1	633	1	195154279	5.12415e-09
chr1	638	1	195154279	5.12415e-09
chr1	639	1	195154279	5.12415e-09
chr1	642	2	195154279	1.02483e-08
chr1	655	1	195154279	5.12415e-09
chr1	659	1	195154279	5.12415e-09
chr1	662	1	195154279	5.12415e-09
chr1	664	1	195154279	5.12415e-09
chr1	665	1	195154279	5.12415e-09
chr1	675	1	195154279	5.12415e-09
chr1	676	1	195154279	5.12415e-09
chr1	679	1	195154279	5.12415e-09
chr1	683	1	195154279	5.12415e-09
chr1	688	1	195154279	5.12415e-09
chr1	690	1	195154279	5.12415e-09
chr1	691	1	195154279	5.12415e-09
chr1	693	1	195154279	5.12415e-09
chr1	695	1	195154279	5.12415e-09
chr1	698	1	195154279	5.12415e-09
chr1	702	1	195154279	5.12415e-09
chr1	706	1	195154279	5.12415e-09
chr1	713	1	195154279	5.12415e-09
chr1	718	1	195154279	5.12415e-09
chr1	725	1	195154279	5.12415e-09
chr1	726	1	195154279	5.12415e-09
chr1	728	1	195154279	5.12415e-09
chr1	734	1	195154279	5.12415e-09
chr1	736	1	195154279	5.12415e-09
chr1	738	1	195154279	5.12415e-09
chr1	739	1	195154279	5.12415e-09
chr1	749	1	195154279	5.12415e-09
chr1	752	1	195154279	5.12415e-09
chr1	753	1	195154279	5.12415e-09
chr1	760	1	195154279	5.12415e-09
chr1	764	1	195154279	5.12415e-09
chr1	767	2	195154279	1.02483e-08
chr1	768	1	195154279	5.12415e-09
chr1	771	1	195154279	5.12415e-09
chr1	777	1	195154279	5.12415e-09
chr1	783	1	195154279	5.12415e-09
chr1	787	1	195154279	5.12415e-09
chr1	788	1	195154279	5.12415e-09
chr1	791	1	195154279	5.12415e-09
chr1	801	1	195154279	5.12415e-09
chr1	802	1	195154279	5.12415e-09
chr1	808	1	195154279	5.12415e-09
chr1	819	1	195154279	5.12415e-09
chr1	821	1	195154279	5.12415e-09
chr1	826	1	195154279	5.12415e-09
chr1	829	1	195154279	5.12415e-09
chr1	830	1	195154279	5.12415e-09
chr1	831	1	195154279	5.12415e-09
chr1	832	1	195154279	5.12415e-09
chr1	833	1	195154279	5.12415e-09
chr1	834	1	195154279	5.12415e-09
chr1	835	3	195154279	1.53725e-08
chr1	837	1	195154279	5.12415e-09
chr1	838	1	195154279	5.12415e-09
chr1	840	1	195154279	5.12415e-09
chr1	844	2	195154279	1.02483e-08
chr1	849	1	195154279	5.12415e-09
chr1	850	2	195154279	1.02483e-08
chr1	852	1	195154279	5.12415e-09
chr1	853	2	195154279	1.02483e-08
chr1	854	2	195154279	1.02483e-08
chr1	855	1	195154279	5.12415e-09
chr1	857	1	195154279	5.12415e-09
chr1	859	1	195154279	5.12415e-09
chr1	860	2	195154279	1.02483e-08
chr1	862	1	195154279	5.12415e-09
chr1	863	2	195154279	1.02483e-08
chr1	864	2	195154279	1.02483e-08
chr1	865	1	195154279	5.12415e-09
chr1	866	1	195154279	5.12415e-09
chr1	869	2	195154279	1.02483e-08
chr1	870	1	195154279	5.12415e-09
chr1	871	2	195154279	1.02483e-08
chr1	873	2	195154279	1.02483e-08
chr1	875	1	195154279	5.12415e-09
chr1	876	1	195154279	5.12415e-09
chr1	877	1	195154279	5.12415e-09
chr1	879	1	195154279	5.12415e-09
chr1	881	1	195154279	5.12415e-09
chr1	882	1	195154279	5.12415e-09
chr1	883	3	195154279	1.53725e-08
chr1	884	1	195154279	5.12415e-09
chr1	885	1	195154279	5.12415e-09
chr1	886	1	195154279	5.12415e-09
chr1	890	3	195154279	1.53725e-08
chr1	891	1	195154279	5.12415e-09
chr1	892	3	195154279	1.53725e-08
chr1	893	2	195154279	1.02483e-08
chr1	895	3	195154279	1.53725e-08
chr1	896	1	195154279	5.12415e-09
chr1	897	3	195154279	1.53725e-08
chr1	898	1	195154279	5.12415e-09
chr1	899	1	195154279	5.12415e-09
chr1	901	2	195154279	1.02483e-08
chr1	902	3	195154279	1.53725e-08
chr1	904	3	195154279	1.53725e-08
chr1	905	3	195154279	1.53725e-08
chr1	906	4	195154279	2.04966e-08
chr1	907	4	195154279	2.04966e-08
chr1	908	3	195154279	1.53725e-08
chr1	909	1	195154279	5.12415e-09
chr1	910	2	195154279	1.02483e-08
chr1	911	2	195154279	1.02483e-08
chr1	912	1	195154279	5.12415e-09
chr1	914	2	195154279	1.02483e-08
chr1	915	2	195154279	1.02483e-08
chr1	917	4	195154279	2.04966e-08
chr1	919	3	195154279	1.53725e-08
chr1	920	4	195154279	2.04966e-08
chr1	921	4	195154279	2.04966e-08
chr1	922	1	195154279	5.12415e-09
chr1	923	3	195154279	1.53725e-08
chr1	924	1	195154279	5.12415e-09
chr1	925	1	195154279	5.12415e-09
chr1	926	1	195154279	5.12415e-09
chr1	927	1	195154279	5.12415e-09
chr1	930	1	195154279	5.12415e-09
chr1	931	1	195154279	5.12415e-09
chr1	932	1	195154279	5.12415e-09
chr1	936	1	195154279	5.12415e-09
chr1	938	1	195154279	5.12415e-09
chr1	943	1	195154279	5.12415e-09
chr1	946	2	195154279	1.02483e-08
chr1	947	1	195154279	5.12415e-09
chr1	949	1	195154279	5.12415e-09
chr1	952	1	195154279	5.12415e-09
chr1	956	1	195154279	5.12415e-09
chr1	960	1	195154279	5.12415e-09
chr1	961	1	195154279	5.12415e-09
chr1	962	1	195154279	5.12415e-09
chr1	964	2	195154279	1.02483e-08
chr1	965	1	195154279	5.12415e-09
chr1	967	1	195154279	5.12415e-09
chr1	969	1	195154279	5.12415e-09
chr1	971	1	195154279	5.12415e-09
chr1	973	1	195154279	5.12415e-09
chr1	975	1	195154279	5.12415e-09
chr1	976	1	195154279	5.12415e-09
chr1	979	1	195154279	5.12415e-09
chr1	980	1	195154279	5.12415e-09
chr1	981	1	195154279	5.12415e-09
chr1	982	1	195154279	5.12415e-09
chr1	986	1	195154279	5.12415e-09
chr1	988	1	195154279	5.12415e-09
chr1	990	1	195154279	5.12415e-09
chr1	991	1	195154279	5.12415e-09
chr1	992	1	195154279	5.12415e-09
chr1	994	1	195154279	5.12415e-09
chr1	997	1	195154279	5.12415e-09
chr1	1001	1	195154279	5.12415e-09
chr1	1004	1	195154279	5.12415e-09
chr1	1005	1	195154279	5.12415e-09
chr1	1006	1	195154279	5.12415e-09
chr1	1009	2	195154279	1.02483e-08
chr1	1011	1	195154279	5.12415e-09
chr1	1013	1	195154279	5.12415e-09
chr1	1014	1	195154279	5.12415e-09
chr1	1015	1	195154279	5.12415e-09
chr1	1016	2	195154279	1.02483e-08
chr1	1022	1	195154279	5.12415e-09
chr1	1024	1	195154279	5.12415e-09
chr1	1027	1	195154279	5.12415e-09
chr1	1029	1	195154279	5.12415e-09
chr1	1031	2	195154279	1.02483e-08
chr1	1032	1	195154279	5.12415e-09
chr1	1033	2	195154279	1.02483e-08
chr1	1034	1	195154279	5.12415e-09
chr1	1035	1	195154279	5.12415e-09
chr1	1036	2	195154279	1.02483e-08
chr1	1037	1	195154279	5.12415e-09
chr1	1039	2	195154279	1.02483e-08
chr1	1040	1	195154279	5.12415e-09
chr1	1042	1	195154279	5.12415e-09
chr1	1043	1	195154279	5.12415e-09
chr1	1044	2	195154279	1.02483e-08
chr1	1046	1	195154279	5.12415e-09
chr1	1052	3	195154279	1.53725e-08
chr1	1053	2	195154279	1.02483e-08
chr1	1055	1	195154279	5.12415e-09
chr1	1056	1	195154279	5.12415e-09
chr1	1060	1	195154279	5.12415e-09
chr1	1063	2	195154279	1.02483e-08
chr1	1064	1	195154279	5.12415e-09
chr1	1065	1	195154279	5.12415e-09
chr1	1066	2	195154279	1.02483e-08
chr1	1068	1	195154279	5.12415e-09
chr1	1069	1	195154279	5.12415e-09
chr1	1073	1	195154279	5.12415e-09
chr1	1075	2	195154279	1.02483e-08
chr1	1076	1	195154279	5.12415e-09
chr1	1079	1	195154279	5.12415e-09
chr1	1083	1	195154279	5.12415e-09
chr1	1084	1	195154279	5.12415e-09
chr1	1085	1	195154279	5.12415e-09
chr1	1090	1	195154279	5.12415e-09
chr1	1093	1	195154279	5.12415e-09
chr1	1096	2	195154279	1.02483e-08
chr1	1097	1	195154279	5.12415e-09
chr1	1101	1	195154279	5.12415e-09
chr1	1102	1	195154279	5.12415e-09
chr1	1105	1	195154279	5.12415e-09
chr1	1106	1	195154279	5.12415e-09
chr1	1107	1	195154279	5.12415e-09
chr1	1113	2	195154279	1.02483e-08
chr1	1116	1	195154279	5.12415e-09
chr1	1117	2	195154279	1.02483e-08
chr1	1118	1	195154279	5.12415e-09
chr1	1119	1	195154279	5.12415e-09
chr1	1123	2	195154279	1.02483e-08
chr1	1126	1	195154279	5.12415e-09
chr1	1128	1	195154279	5.12415e-09
chr1	1129	1	195154279	5.12415e-09
chr1	1134	1	195154279	5.12415e-09
chr1	1135	1	195154279	5.12415e-09
chr1	1137	1	195154279	5.12415e-09
chr1	1138	1	195154279	5.12415e-09
chr1	1141	1	195154279	5.12415e-09
chr1	1143	1	195154279	5.12415e-09
chr1	1145	2	195154279	1.02483e-08
chr1	1146	1	195154279	5.12415e-09
chr1	1147	2	195154279	1.02483e-08
chr1	1149	1	195154279	5.12415e-09
chr1	1150	2	195154279	1.02483e-08
chr1	1151	2	195154279	1.02483e-08
chr1	1152	2	195154279	1.02483e-08
chr1	1154	1	195154279	5.12415e-09
chr1	1155	1	195154279	5.12415e-09
chr1	1157	2	195154279	1.02483e-08
chr1	1158	1	195154279	5.12415e-09
chr1	1159	2	195154279	1.02483e-08
chr1	1160	2	195154279	1.02483e-08
chr1	1163	2	195154279	1.02483e-08
chr1	1164	1	195154279	5.12415e-09
chr1	1168	2	195154279	1.02483e-08
chr1	1169	1	195154279	5.12415e-09
chr1	1170	1	195154279	5.12415e-09
chr1	1171	1	195154279	5.12415e-09
chr1	1172	1	195154279	5.12415e-09
chr1	1174	2	195154279	1.02483e-08
chr1	1177	2	195154279	1.02483e-08
chr1	1178	2	195154279	1.02483e-08
chr1	1179	1	195154279	5.12415e-09
chr1	1184	1	195154279	5.12415e-09
chr1	1186	1	195154279	5.12415e-09
chr1	1190	1	195154279	5.12415e-09
chr1	1191	1	195154279	5.12415e-09
chr1	1192	2	195154279	1.02483e-08
chr1	1196	2	195154279	1.02483e-08
chr1	1204	2	195154279	1.02483e-08
chr1	1205	3	195154279	1.53725e-08
chr1	1209	1	195154279	5.12415e-09
chr1	1213	1	195154279	5.12415e-09
chr1	1217	1	195154279	5.12415e-09
chr1	1219	1	195154279	5.12415e-09
chr1	1221	1	195154279	5.12415e-09
chr1	1222	2	195154279	1.02483e-08
chr1	1224	3	195154279	1.53725e-08
chr1	1227	1	195154279	5.12415e-09
chr1	1229	1	195154279	5.12415e-09
chr1	1230	2	195154279	1.02483e-08
chr1	1231	3	195154279	1.53725e-08
